Symbol,Neg Sent Signal compound,Neg Sent Signal neg,Neg Sent Signal neu,Neg Sent Signal pos,Pos Sent Signal compound,Pos Sent Signal neg,Pos Sent Signal neu,Pos Sent Signal pos,Mean Sent Len,Sent Count,Pos Mean Sent Len,Pos Sent Count,Neg Mean Sent Len,Neg Sent Count,Q1,Q2,Q3,Q4,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,MKT0,MKT1,MKT2,MKT3,MKT4,MKT5,MKT6,MKT7,MKT8,MKT9,MKT10,MKT11,MKT12,MKT13,Name Words,Name Length,Offer Amount,Price,Shares,1D,1W,1M,3M
STDY,-0.5382541666666666,0.22839583333333335,0.7098958333333334,0.061635416666666665,0.7951374999999995,0.016822916666666667,0.6709895833333331,0.3121770833333333,365.77620545073376,1908.0,222.45833333333334,96.0,212.64583333333334,96.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,14,39950000.0,8.5,4700000,0.04679803,0.043103448,0.169950739,-0.252463054
STIM,-0.561201739130435,0.23824347826086956,0.6968260869565219,0.06492173913043478,0.7976278260869567,0.014069565217391304,0.6538695652173914,0.3320434782608695,351.22505399568036,2315.0,178.34782608695653,115.0,224.59130434782608,115.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,17,93500000.0,17.0,5500000,,,,
STML,-0.6063964912280702,0.26784210526315794,0.6767192982456139,0.05540350877192983,0.7123526315789475,0.023491228070175438,0.6630000000000001,0.31349122807017543,300.98070175438596,1140.0,158.52631578947367,57.0,167.71929824561403,57.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,25,33176440.0,10.0,3317644,0.070909091,-0.048181818,0.081818182,0.200909091
STND,-0.3251476635514019,0.18409345794392515,0.7398971962616823,0.07599065420560748,0.7707401869158879,0.013205607476635512,0.6323084112149534,0.3544766355140187,317.83356774496013,2133.0,175.02803738317758,107.0,164.41121495327104,107.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,28,34500000.0,10.0,3450000,0.081818182,0.077272727,0.163636364,0.259090909
STNG,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,20,162500000.0,13.0,12500000,-0.0015686270000000002,-0.024313725,-0.0015686270000000002,-0.099607843
STON,-0.3917349206349203,0.27995238095238095,0.6625555555555556,0.05751587301587302,0.8191358778625951,0.027496183206106875,0.6487633587786258,0.3237175572519082,398.536137667304,2615.0,218.2824427480916,131.0,135.11111111111111,126.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,20,75337500.0,20.5,3675000,-0.029464286,-0.057589241,-0.037946473,-0.087499955
STRI,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,18,123000000.0,10.0,12300000,0.349000033,0.275,0.340000033,0.725
STWD,-0.44700810810810804,0.2130090090090091,0.7035855855855858,0.08338738738738741,0.8284192660550462,0.026275229357798174,0.6303486238532108,0.3434587155963302,376.5076784101174,2214.0,225.14678899082568,109.0,227.1081081081081,111.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,29,810000000.0,20.0,40500000,0.024615109,-0.020512909,0.008205036,0.010256136
SUPN,-0.4902531746031744,0.23881746031746034,0.7171507936507937,0.04402380952380952,0.8049720000000002,0.014504000000000001,0.6605519999999999,0.32498400000000005,303.58343242172015,2523.0,194.88,125.0,160.22222222222223,126.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,28,50000000.0,5.0,10000000,-0.153846154,-0.030769231,-0.069230769,0.967692308
SWCH,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,12,531250000.0,17.0,31250000,-0.078801886,-0.091244328,-0.133640639,-0.209677456
SXC,-0.37819245283018876,0.18761006289308185,0.7536855345911948,0.05870440251572326,0.7875283018867921,0.008855345911949686,0.6609119496855346,0.33022012578616383,300.6234779893849,3203.0,181.47169811320754,159.0,190.24528301886792,159.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,20,185600000.0,16.0,11600000,0.007058882,0.014117647,-0.147647059,-0.323529412
SXCP,-0.38950068027210905,0.2048367346938776,0.722027210884354,0.07317006802721089,0.7753836734693879,0.016537414965986392,0.6647619047619047,0.31872108843537417,391.67923887189943,2943.0,204.7278911564626,147.0,207.9387755102041,147.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,29,256500000.0,19.0,13500000,-0.039473684,0.013157895,0.07157899999999999,0.078947368
SYF,-0.47302432432432456,0.24015135135135138,0.6903081081081086,0.06957297297297296,0.8028617021276596,0.015478723404255318,0.6368617021276598,0.34766489361702124,330.09618971489476,3753.0,202.84574468085106,188.0,184.37297297297297,185.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,19,2875000000.0,23.0,125000000,-0.004347826,-0.004782652,0.104347826,0.119565217
SYNA,-0.47892608695652167,0.22097101449275358,0.7232318840579712,0.05582608695652174,0.716404411764706,0.007264705882352941,0.6610588235294114,0.33167647058823524,307.7698470502549,1373.0,152.08823529411765,68.0,173.59420289855072,69.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,13,55000000.0,11.0,5000000,0.004576659,-0.001525629,-0.022120481,0.437833753
SYRS,-0.6097196721311474,0.24369672131147552,0.6986967213114756,0.05759016393442623,0.7712446280991737,0.01801652892561983,0.669371900826446,0.3126280991735538,332.96998355263156,2432.0,189.9090909090909,121.0,195.7704918032787,122.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,27,50000000.0,12.5,4000000,0.3573334,0.13733326699999998,-0.201333333,-0.134
TAGS,-0.415085882352941,0.20839999999999995,0.7290823529411765,0.06252941176470589,0.7686141176470587,0.01964705882352941,0.6360352941176471,0.3443176470588234,300.16509433962267,1696.0,168.1764705882353,85.0,186.5529411764706,85.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,24,250000000.0,50.0,5000000,-0.012892808,0.012892829,-0.028605923,-0.020749356
TANH,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,20,12800000.0,4.0,3200000,0.48,0.333333333,0.91,2.483333333
TAST,-0.3917494845360825,0.2017628865979382,0.7445257731958762,0.05374226804123712,0.7752927835051541,0.019010309278350512,0.6834432989690722,0.2975154639175258,348.27844155844156,1925.0,220.5257731958763,97.0,196.50515463917526,97.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,30,130000000.0,13.0,10000000,0.080727273,0.036363636,0.018909091,-0.039272727
TBIO,-0.44688955223880583,0.2132014925373135,0.7213805970149256,0.06544029850746272,0.7946830882352941,0.018573529411764707,0.6713088235294118,0.31012499999999993,355.08238740388134,2731.0,233.31617647058823,136.0,180.79850746268656,134.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,19,121550000.0,13.0,9350000,0.008695652173912993,,,
TBK,-0.45200719424460406,0.2141654676258993,0.7160791366906473,0.06978417266187051,0.7781801470588231,0.010941176470588235,0.6321470588235294,0.3569264705882354,350.0625459896983,2718.0,162.96323529411765,136.0,198.16546762589928,139.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,21,80400000.0,12.0,6700000,0.04679803,0.04679803,0.165024631,0.055829228
TBNK,-0.3085392523364484,0.2217196261682243,0.7035607476635516,0.0747476635514019,0.7865102803738316,0.014654205607476637,0.6137663551401872,0.37157943925233616,312.8158878504673,2140.0,169.44859813084113,107.0,143.73831775700936,107.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,24,106375000.0,10.0,10637500,0.066903915,0.042704626,0.058362989,0.111743772
TBRGU,-0.31615959595959603,0.1671818181818181,0.7332121212121213,0.09955555555555562,0.7282916666666663,0.0208125,0.6836770833333331,0.29551041666666666,383.64375947448207,1979.0,204.20833333333334,96.0,234.43434343434345,99.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,30,225000000.0,10.0,22500000,,,,
TCDA,-0.595590756302521,0.23647058823529402,0.6989747899159662,0.06453781512605043,0.7750773109243695,0.0318655462184874,0.6401932773109241,0.32790756302521007,338.17367535744324,2378.0,212.32773109243698,119.0,223.67226890756302,119.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,13,222300000.0,19.0,11700000,,,,
TCMD,-0.5664018018018017,0.3327477477477477,0.6260090090090091,0.041288288288288275,0.7548990909090911,0.016509090909090907,0.6717818181818186,0.31173636363636364,318.34498411257374,2203.0,196.55454545454546,110.0,180.26126126126127,111.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,30,40000000.0,10.0,4000000,0.062801932,0.338164251,0.336231884,0.8212560390000001
TCON,-0.6020212962962966,0.2473796296296299,0.6989814814814813,0.053675925925925926,0.7996700934579437,0.020457943925233646,0.6557102803738316,0.323822429906542,333.0986691142726,2179.0,200.8785046728972,107.0,201.08333333333334,108.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,28,36000000.0,10.0,3600000,-0.045,-0.073,0.5,0.1745
TCS,-0.4113504587155963,0.20568807339449535,0.7223211009174312,0.07200917431192659,0.8012231481481483,0.011166666666666667,0.600240740740741,0.38858333333333334,319.0892279241794,2163.0,171.2685185185185,108.0,222.5321100917431,109.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,27,225000000.0,18.0,12500000,0.051428543,0.0085714,0.188571371,0.022571457000000003
TDG,-0.4203550561797752,0.2543258426966291,0.7020898876404492,0.043528089887640446,0.7400103448275863,0.014252873563218388,0.653448275862069,0.3322873563218391,324.76142131979697,1773.0,157.367816091954,87.0,160.91011235955057,89.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,19,230045970.0,21.0,10954570,0.006263006,0.004175282,0.058455071,0.079331896
TEGP,-0.47670062111801254,0.21003726708074533,0.7118322981366463,0.07805590062111803,0.8166691358024697,0.016129629629629633,0.6527345679012342,0.3310987654320988,398.2573009529665,3253.0,243.78395061728395,162.0,209.85714285714286,161.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,23,1203500000.0,29.0,41500000,0.023948188,0.024919094,0.013268576,-0.027508123
TEP,-0.3858467065868261,0.1951317365269461,0.7338502994011976,0.07101796407185629,0.7924108433734941,0.025813253012048194,0.6646445783132525,0.3095180722891566,412.7845370092898,3337.0,244.789156626506,166.0,198.4131736526946,167.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,29,280575000.0,21.5,13050000,-0.018181818,0.013636318,-0.034090909,0.025909091
TERP,-0.5462058823529413,0.2212941176470588,0.7010882352941175,0.07773529411764707,0.7447794117647059,0.007852941176470589,0.7050588235294117,0.28702941176470587,421.8729446935725,669.0,211.76470588235293,34.0,249.11764705882354,34.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,21,501625000.0,25.0,20065000,-0.007817138000000001,0.001202676,-0.058027604,-0.205953049
TFSL,-0.31696534653465325,0.1983960396039604,0.7240000000000002,0.07755445544554455,0.7766686274509804,0.02108823529411765,0.632127450980392,0.34678431372549035,315.01729249011856,2024.0,185.4607843137255,102.0,174.8118811881188,101.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,18,871301020.0,10.0,87130102,-0.052757794,-0.057553957,-0.004796163,-0.123101519
TGEN,-0.29685443037974685,0.19003797468354416,0.7215696202531644,0.08836708860759493,0.7771550000000003,0.009399999999999999,0.6209000000000003,0.36968750000000006,287.0629326620516,1589.0,140.925,80.0,164.68354430379748,79.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,12,3076604.0,4.75,647706,0.315436242,1.048657718,0.05033557,0.005033557
TGH,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,28,148500000.0,16.5,9000000,0.037837898,-0.003003003,-0.028828829,-0.117117117
TGP,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,24,132000000.0,22.0,6000000,0.002008072,0.032931687,0.056224859,0.312048112
TIG,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,10,35650000.0,15.5,2300000,-0.047142857,0.07928571400000001,0.077071429,0.128571429
TIS,-0.42190370370370356,0.2469259259259259,0.7170925925925926,0.035981481481481475,0.760272222222222,0.01135185185185185,0.6469259259259261,0.3417777777777779,293.89897100093543,1069.0,151.27777777777777,54.0,138.8148148148148,54.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,15000000.0,8.0,1875000,0.030303636,0.248485455,0.19394,0.212121818
TLND,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,9,94500000.0,18.0,5250000,-0.041576283,-0.060014461,-0.070860412,-0.143528525
TLOG,-0.6175689922480617,0.23818604651162792,0.7111782945736435,0.050651162790697694,0.7454859374999997,0.0210078125,0.6614140624999997,0.31759375000000006,331.9818252126837,2586.0,180.4765625,128.0,186.97674418604652,129.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,31,50050000.0,7.0,7150000,0.007142857,0.024285714,0.287142857,0.227142857
TLP,-0.4260035398230086,0.21838938053097356,0.7237787610619468,0.05781415929203541,0.7509178571428573,0.032151785714285716,0.6543214285714283,0.3135535714285714,403.65876152832675,2277.0,184.10714285714286,112.0,197.42477876106196,113.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,28,71690000.0,21.4,3350000,0.003265306,0.011428612,0.032244939,0.079591878
TLYS,-0.43887126436781587,0.20178160919540233,0.7317241379310341,0.06642528735632183,0.8255206896551727,0.010793103448275864,0.6409655172413792,0.34825287356321827,303.7988571428571,1750.0,231.50574712643677,87.0,197.3448275862069,87.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,13,124000000.0,15.5,8000000,-0.114361655,-0.08457447300000001,-0.198936128,-0.118085059
TMHC,-0.4872823529411765,0.20573202614379082,0.7388888888888886,0.05541176470588236,0.8001912162162166,0.01526351351351351,0.6739189189189186,0.310831081081081,328.1960655737705,3050.0,238.1216216216216,148.0,255.18300653594773,153.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,25,628584000.0,22.0,28572000,0.006423983,0.005995716999999999,0.14346899400000002,0.071520343
TNAV,-0.4344368852459015,0.2244098360655739,0.7087213114754094,0.06680327868852459,0.7973795081967215,0.01122950819672131,0.65522131147541,0.3335409836065575,284.05250205086134,2438.0,181.327868852459,122.0,170.85245901639345,122.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,13,56000000.0,8.0,7000000,0.111111111,-0.056666667,-0.056666667,-0.443333333
TNET,-0.32593893805309726,0.19282300884955747,0.7149292035398229,0.09228318584070794,0.7891559633027522,0.027082568807339447,0.6528807339449542,0.3200366972477065,316.94387527839643,2245.0,201.05504587155963,109.0,195.73451327433628,113.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,16,240000000.0,16.0,15000000,0.07513508099999999,0.127027027,0.158378378,0.352432432
TNK,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,19,195000000.0,19.5,10000000,0.01721519,0.10329119,-0.122025316,-0.180253114
TNS,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,7,79560000.0,18.0,4420000,-0.026486486,-0.014594595,0.117837838,0.227027081
TNTR,-0.48975431034482736,0.21293103448275869,0.7188706896551721,0.06818965517241381,0.7965877192982457,0.016754385964912282,0.6435614035087718,0.3396754385964913,331.5880829015544,2316.0,195.09649122807016,114.0,219.16379310344828,116.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,12,60004000.0,7.0,8572000,0.039325843,-0.040730337,-0.030898876,-0.564606742
TOCA,-0.6472897435897436,0.26318803418803427,0.6788376068376072,0.05794017094017094,0.8150948275862068,0.026250000000000002,0.6508103448275864,0.3229051724137929,341.0459819510099,2327.0,233.23275862068965,116.0,202.33333333333334,117.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,11,85000000.0,10.0,8500000,0.217137293,0.347614411,0.620253067,0.134371957
TONS,-0.5787671428571427,0.29105714285714296,0.6544142857142856,0.05447142857142857,0.7116957142857144,0.04078571428571429,0.6407285714285715,0.3184857142857143,279.88600288600287,1386.0,137.72857142857143,70.0,187.1,70.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,20,394582500.0,40.47,9750000,-0.016665018,0.009049575,-0.02828605,-0.035703689
TORC,-0.587110714285714,0.2261964285714286,0.7228214285714286,0.050973214285714295,0.7838862385321105,0.022706422018348618,0.6711926605504585,0.3061376146788991,345.468903803132,2235.0,230.88073394495413,109.0,211.45535714285714,112.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,15,85000005.0,15.0,5666667,-0.07572513,-0.108485547,0.127819488,-0.518797018
TOUR,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,72000000.0,9.0,8000000,0.186666667,0.144444444,0.835555556,1.5555555559999998
TOWR,-0.41156122448979554,0.25986394557823117,0.6942585034013609,0.0459455782312925,0.7686839999999996,0.020973333333333333,0.6207266666666669,0.3583200000000002,301.96821679491467,2989.0,177.13333333333333,150.0,135.48299319727892,147.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,25,81250000.0,13.0,6250000,-0.042804428,-0.041328413,0.039852399,0.34833948299999995
TPB,-0.33900515463917524,0.23596907216494847,0.6793917525773197,0.0847113402061856,0.7763053763440863,0.023387096774193546,0.6396451612903228,0.33694623655913974,344.0789066529139,1939.0,182.78494623655914,93.0,162.79381443298968,97.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,26,54000000.0,10.0,5400000,0.012,0.18600000000000005,-0.07,0.0654
TPGI,-0.3782410071942444,0.2179496402877698,0.712021582733813,0.07005035971223023,0.7547525925925923,0.017103703703703704,0.6638148148148147,0.3190666666666667,287.56218365871297,2766.0,171.62222222222223,135.0,164.57553956834533,139.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,27,171428568.0,12.0,14285714,0.0008326389999999999,-0.0008326389999999999,-0.013322231,0.057452123
TPH,-0.43932666666666675,0.19717142857142853,0.7417238095238097,0.061028571428571425,0.8002999999999999,0.020733333333333333,0.651095238095238,0.32814285714285724,316.7737813535258,2113.0,225.94285714285715,105.0,223.54285714285714,105.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,22,232713000.0,17.0,13689000,-0.01584862,-0.079754554,-0.067484615,0.010225001
TPIC,-0.44758188976377944,0.204448818897638,0.7392362204724406,0.056330708661417324,0.7935559999999999,0.011584,0.6465200000000001,0.34188,302.7821625887924,2534.0,192.352,125.0,221.35433070866142,127.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,19,68750000.0,11.0,6250000,0.235758107,0.233128834,0.675723138,0.581945574
TPRE,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,28,275666075.0,12.5,22053286,0.06122449,0.08244898,0.081632653,0.287346939
TPX,-0.3102870129870127,0.20733766233766215,0.7353896103896107,0.057207792207792214,0.7584467532467533,0.010714285714285716,0.6668441558441561,0.32242857142857156,302.69121447028425,1548.0,165.8181818181818,77.0,119.74025974025975,77.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,32,262500000.0,14.0,18750000,0.085714286,0.06428571400000001,0.187142929,0.1
TRGP,-0.3848323308270676,0.23550375939849622,0.6935187969924805,0.07099248120300752,0.7819439393939394,0.0199469696969697,0.64369696969697,0.3363333333333332,374.93172387778196,2651.0,221.61363636363637,132.0,213.54887218045113,133.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,21,360250000.0,22.0,16375000,0.017012448,0.095435685,0.120746888,0.35767639
TRHC,-0.5084658914728681,0.2206744186046513,0.7201162790697673,0.059170542635658914,0.8311140624999995,0.015039062499999999,0.6210781249999996,0.36391406249999964,342.24643819792067,2597.0,179.4765625,128.0,198.24806201550388,129.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,28,51600000.0,12.0,4300000,0.02585034,-0.097959184,-0.102721088,-0.051020408
TRMT,-0.49832604166666705,0.19733333333333336,0.7231458333333332,0.07955208333333334,0.8274677083333334,0.028239583333333332,0.6451979166666667,0.3265416666666666,360.171368861024,1914.0,283.1666666666667,96.0,287.0625,96.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,22,50000000.0,20.0,2500000,-0.029859211,-0.058591606,-0.069295775,-0.149295775
TRPX,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,25,12000000.0,6.0,2000000,0.5539682539999999,0.365079365,0.182539683,0.004761905
TTD,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,16,84000006.0,18.0,4666667,0.07826087,0.068869565,-0.126956522,0.085913009
TTGT,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,14,100100000.0,13.0,7700000,0.026896552,0.013793103,0.025517241,-0.100689655
TTOO,-0.5582468085106381,0.2422234042553192,0.7067340425531914,0.05103191489361702,0.7972663043478257,0.017999999999999995,0.6578260869565219,0.3241304347826086,344.35946666666666,1875.0,230.06521739130434,92.0,179.79787234042553,94.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,19,57200000.0,11.0,5200000,-0.117241379,0.060815047,0.231974922,0.036363699
TTPH,-0.4447196261682241,0.20847663551401868,0.7308317757009347,0.060682242990654216,0.7891866666666663,0.014476190476190474,0.6733142857142854,0.3122190476190475,349.166978484565,2138.0,203.21904761904761,105.0,188.13084112149534,107.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,30,75000002.0,7.0,10714286,-0.015277778,-0.023611111,0.270833333,0.095833333
TUDO,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,18,174000000.0,29.0,6000000,-0.0043807640000000005,-0.074074111,-0.078056588,-0.425328577
TUSK,-0.4957108695652173,0.22927536231884055,0.7144855072463768,0.05621014492753624,0.7421007246376811,0.014884057971014497,0.6542463768115948,0.3308623188405797,281.7135076252723,2754.0,164.02173913043478,138.0,188.02173913043478,138.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,29,116250000.0,15.0,7750000,-0.033674962999999995,0.039531479,-0.009516837,0.251098097
TVPT,-0.3342082278481012,0.1852848101265823,0.7381075949367089,0.0766012658227848,0.8189108280254777,0.014388535031847133,0.6376114649681529,0.3479999999999998,339.80050745321915,3153.0,194.9936305732484,157.0,233.26582278481013,158.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,24,480000000.0,16.0,30000000,-0.05879033,-0.081401974,-0.19841723,-0.039005142
TWLVU,-0.4200179487179487,0.2033205128205129,0.7245128205128203,0.07224358974358974,0.7924812499999997,0.014674999999999999,0.6748749999999997,0.31044999999999995,356.5927051671733,1645.0,198.0,80.0,189.92307692307693,78.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,25,180000000.0,10.0,18000000,,,,
TWOU,-0.41009195402298865,0.20094252873563215,0.7214827586206896,0.07763218390804597,0.8172159090909094,0.008079545454545456,0.6648181818181818,0.32710227272727266,336.8740782756665,1763.0,217.48863636363637,88.0,217.68965517241378,87.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,8,119275000.0,13.0,9175000,0.114615385,0.068461538,0.128461538,0.280769231
