Symbol,Q1,Q2,Q3,Q4,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,MKT0,MKT1,MKT2,MKT3,MKT4,MKT5,MKT6,MKT7,MKT8,MKT9,MKT10,MKT11,MKT12,Name Words,Name Length,Offer Amount,Price,Shares,1D,1W,1M,3M
OMED,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,27,81600000,17.0,4800000,-0.044483985999999996,-0.169039146,-0.34483985799999994,-0.48256227799999996
DOC,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,23,119999993,11.5,10434782,0.004347826,0.014782608999999999,0.019130435,0.10434782599999999
REXR,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,31,224000000,14.0,16000000,-0.050847458,-0.05152542400000001,-0.071186441,-0.09152542400000001
PSXP,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,23,377775000,23.0,16425000,0.034506556,0.13871635599999999,0.065907488,0.074879227
GRAM,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,22,412772099,21.13,19534884,-0.010304496,-0.021077283,-0.034660375,-0.083840796
HTBX,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,20,25000000,10.0,2500000,-0.065,-0.05100006,0.01000008,0.09300003
JONE,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,18,187500000,15.0,12500000,-0.031339031,0.0028490029999999997,-0.007122506999999999,0.210826211
CNAT,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,28,66000000,11.0,6000000,-0.161818182,-0.165454545,-0.17181818199999999,-0.082727273
ONTX,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,27,77500005,15.0,5166667,-0.2,-0.12,0.004,-0.12240002400000001
MBII,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,27,57000000,12.0,4750000,0.076923077,0.018461538,0.016153846,0.400000077
CTRL,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,13,64000000,16.0,4000000,0.059358179000000004,0.217112234,0.14973255900000002,-0.13315518
FOXF,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,24,128571435,15.0,8571429,0.033888944,-0.048333389000000004,-0.011111167,-0.031111056
MIXT,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,18,100737568,16.0,6296098,-0.13500005,-0.2555,-0.2285,-0.35100000000000003
CCCR,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,27,8905000,6.5,1370000,0.083333333,0.5166666670000001,0.611666667,0.69
EVHC,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,34,966000000,23.0,42000000,-0.01267327,-0.004752509,0.121980202,0.15405938800000002
TPRE,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,28,275666075,12.5,22053286,0.06122449,0.08244898,0.081632653,0.28734693899999997
BNFT,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17,130777500,26.5,4935000,0.255294071,0.138352965,0.12917651800000002,0.113882353
FPRX,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,27,62400000,13.0,4800000,-0.184375,-0.146875,-0.13125,-0.123125
VLRS,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,55,271762800,12.0,22646900,0.097178683,0.157523511,0.10344827599999999,0.195924765
FEYE,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,13,303500000,20.0,15175000,-0.12531015199999998,0.034243202,0.057071937,-0.044664989
FMI,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,25,105999984,18.0,5888888,0.09873019,0.20031749199999999,-0.020634921,-0.22698412699999998
OPHT,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,16,167200000,22.0,7600000,0.131830058,0.279271521,0.457935839,0.37424121299999996
PINC,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,13,760102866,27.0,28151958,-0.019354839,-0.021290322999999996,-0.000322581,0.229032194
PEGI,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,25,352000000,22.0,16000000,-0.03526971,-0.045228215999999995,-0.045643154000000005,0.158091286
RNG,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,15,97500000,13.0,7500000,0.042318840999999996,-0.005217391,0.101449275,0.016231942
RMAX,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,21,220000000,22.0,10000000,0.033523771,0.085714286,0.066666667,0.21295238100000002
ESRT,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,31,929500000,13.0,71500000,0.008429119,0.022988506000000002,0.072796935,0.179310345
PBPB,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,13,105000000,14.0,7500000,0.11479417300000001,0.017096998999999998,-0.060711793,-0.155617551
CHMI,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,36,130000000,20.0,6500000,-0.01567573,-0.04972973,-0.027027027000000002,-0.048648649
OCIP,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,15,315000000,18.0,17500000,0.07826087,0.105507246,0.27826081199999997,0.612173855
QTS,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,22,257250000,21.0,12250000,-0.057142812,-0.026785759,-0.037946473,0.103124955
MGNX,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,15,80000000,16.0,5000000,0.050000042,0.10416666699999999,0.064999958,0.229166667
PAGP,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,21,2816000000,22.0,128000000,-0.032967032,-0.054945098,0.004395593,0.173186765
VEEV,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,17,260900000,20.0,13045000,-0.022894711,0.117631605,-0.026315789,-0.133947368
VJET,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,11,84500000,13.0,6500000,0.67250005,0.7700001,1.91450005,1.05550005
AERI,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,25,67200000,10.0,6720000,-0.004739335999999999,-0.004739335999999999,0.15440758300000001,0.916587583
COMM,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,31,576923055,15.0,38461537,-0.012,0.029333333,0.011333333000000001,0.212666733
SRLP,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,20,153000000,18.0,8500000,0.025714342999999997,-0.007999943,-0.022857142999999996,0.031428514
BRX,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,27,825000000,20.0,41250000,-0.011138015,-0.002421308,-0.027118644,-0.002905569
CRTO,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,11,250559980,31.0,8082580,-0.101190476,-0.18452381,-0.13571431,-0.17809523800000002
VCYT,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,14,65000000,13.0,5000000,-0.013076923,-0.064615385,-0.049230769,0.139230769
WUBA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,11,187000000,17.0,11000000,0.18396220800000002,0.24575465800000001,0.6037735089999999,0.7754715670000001
MMI,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,24,72000000,12.0,6000000,0.014925373,0.044776119,0.044029850999999995,0.15074626900000002
ESNT,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,17,335072006,17.0,19710118,-0.027272727000000004,-0.004545455,0.0009090910000000001,0.118636409
TCS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,27,225000000,18.0,12500000,0.051428543,0.0085714,0.18857137100000002,0.022571457000000003
BCRH,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,38,125000000,20.0,6250000,-0.028277685,-0.011311105,-0.035989767,-0.14961438800000001
KPTI,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,28,108800000,16.0,6800000,-0.10414338699999999,-0.10414338699999999,-0.09798431699999999,0.9098543720000001
WIX,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,12,127050000,16.5,7700000,-0.100540595,-0.055135135,0.21135135100000002,0.46162167600000004
TWTR,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,13,1820000000,26.0,70000000,0.018403593,-0.061197298,0.014412462,0.48913541
CHGG,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,10,187500000,12.5,15000000,-0.109090909,-0.21,-0.226363636,-0.34363636399999997
DLNG,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,23,225000000,18.0,12500000,0.047058765,0.058823529000000006,0.128235294,0.282941118
EROS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,22,55000000,11.0,5000000,-0.01981982,-0.009009009,-0.027027027000000002,-0.048648649
STAY,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,21,565000000,20.0,28250000,0.057582374000000006,0.04395604400000001,0.08571433,0.12263740699999999
HMHC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,28,219000000,12.0,18250000,0.12857142900000001,0.285,0.167142857,0.36214285700000004
OXFD,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,27,64320000,12.0,5360000,0.077857143,0.125,0.411428571,0.7142857140000001
VNCE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,19,200000000,20.0,10000000,-0.034576312000000005,-0.003389831,0.030508475,-0.11355932199999999
WBAI,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,11,75218000,13.0,5786000,-0.00950005,0.02749995,0.51099995,1.4
VLP,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,25,345000000,23.0,15000000,-0.008849558,0.039999965,0.162477876,0.39893805299999996
ARMK,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,725000000,20.0,36250000,0.135802469,0.17580242,0.217283951,0.416296296
CTT,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,28,142105266,13.5,10526316,-0.0022222220000000003,0.001481481,0.017777778,-0.0074074069999999995
SALT,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,20,305175000,9.75,31300000,-0.033846145,-0.020512769,0.025641026,0.015384573
TLOG,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,31,50050000,7.0,7150000,0.007142857,0.024285714,0.287142857,0.227142857
GLYC,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,17,56000000,8.0,7000000,-0.158653846,0.128846154,-0.11057692300000001,0.46346153799999995
AKER,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,23,14998500,5.5,2727000,-0.028268551,-0.06360424,-0.151943463,-0.233215548
SC,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,36,1799795280,24.0,74991470,-0.018252388,-0.001165087,0.001941709,-0.104466058
CRCM,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,12,90950000,17.0,5350000,0.18434710899999998,0.235266489,0.07024998,-0.409240896
DRNA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,27,90000000,15.0,6000000,0.45333326700000004,0.133333333,0.34566663299999995,-0.422333333
CARA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,23,55000000,11.0,5000000,0.110154905,-0.040447504,0.591222031,0.155765921
MBUU,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,18,100000012,14.0,7142858,0.01965318,-0.002890116,0.059537633,0.278612848
NWHM,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,16,85937500,11.0,7812500,0.12173913,0.105217391,0.18,0.171304348
RARE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,30,120967749,21.0,5760369,-0.04039297,-0.203930135,0.132532754,-0.19563317
QURE,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,12,91800000,17.0,5400000,-0.131176471,-0.061176470999999996,-0.08,-0.361764706
GNCA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,25,66000000,12.0,5500000,-0.058974359000000004,0.017094017,0.404273504,0.627350513
BIOC,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,11,19000000,10.0,1900000,-0.070999967,-0.128,-0.195,-0.43
CBPX,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,35,164710000,14.0,11765000,0.04638472,0.188949523,0.358117326,0.150068281
EBIO,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,15,50000000,10.0,5000000,0.033816425,0.09275362300000001,0.549758551,0.224154589
LADR,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,19,225250000,17.0,13250000,0.030909091,0.018181758,0.057575818,0.076363636
RVNC,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,26,96000000,16.0,6000000,0.263809571,0.247619095,0.578571524,0.558571429
CNCE,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,29,84000000,14.0,6000000,-0.10285714300000001,-0.106031746,-0.131428571,-0.386666667
SMLR,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,23,10010000,7.0,1430000,0.208333333,0.15833333300000002,0.078333333,-0.378333333
VRNS,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,19,105600000,22.0,4800000,0.130769179,0.448717949,-0.064615385,-0.349230795
REPH,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,18,30000000,8.0,3750000,-0.026963657999999998,-0.032825322000000004,-0.141852286,-0.23446658899999998
AKAO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,12,72000000,12.0,6000000,0.126070039,0.33540856,-0.030350195,0.10817120599999999
GLMD,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,27,38304900,13.5,2837400,-0.141176471,-0.147058824,-0.441176471,-0.551764706
CSLT,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,22,177600000,16.0,11100000,0.066666667,-0.137333387,-0.52586664,-0.566666667
PCTY,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,22,119765000,17.0,7045000,-0.224193581,-0.233870968,-0.352580645,-0.29064516100000004
QTWO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,17,100891310,13.0,7760870,-0.049846154000000004,-0.08430769199999999,-0.19815384600000002,-0.041230769
AKBA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,25,100000001,17.0,5882353,0.11441048,-0.173362445,0.134934498,0.215720524
MDWD,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,14,70000000,14.0,5000000,0.100625063,-0.03125,-0.21625,-0.2640625
VSAR,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,15,126000000,21.0,6000000,0.107142857,0.070642893,-0.094285679,0.155
TNET,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,16,240000000,16.0,15000000,0.07513508099999999,0.127027027,0.15837837800000001,0.352432432
TWOU,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,8,119275000,13.0,9175000,0.114615385,0.068461538,0.12846153800000001,0.280769231
WATT,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,13,24000000,6.0,4000000,0.263157895,0.578947368,0.181052632,0.435789474
PIH,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,38,15100000,8.0,1887500,-0.0075,0.11875,0.13875,0.08
RUBI,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,21,101564925,15.0,6770995,0.166857143,0.126857086,-0.177142857,-0.17771428600000003
GRUB,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,12,192545964,26.0,7405614,-0.1505,-0.230499975,-0.232749975,-0.105000025
LQ,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,23,650250000,17.0,38250000,0.035820896,0.00119403,-0.024477612000000003,0.137910388
ADMS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,26,48000000,16.0,3000000,-0.184569733,-0.220178042,0.142433234,0.070623205
ENBL,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,29,500000000,20.0,25000000,0.06046507,0.065116279,0.088837209,0.190232558
FPI,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,22,53200000,14.0,3800000,-0.050909091,-0.014545455,-0.043636364000000004,-0.034909091
PAHC,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,25,191180880,15.0,12745392,0.014545455,-0.039393938999999996,0.075757576,0.235757515
PAYC,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,21,99675000,15.0,6645000,-0.142458101,-0.11620111699999999,-0.209497207,-0.259776536
SABR,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,10,627200000,16.0,39200000,-0.017272244,-0.004169267,-0.04169154,0.176295344
SPWH,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,36,118750000,9.5,12500000,0.021052632,0.065263158,-0.024210526,-0.247368421
VTL,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,19,54000000,12.0,4500000,0.020408163,-0.008163265,-0.007346939,1.0938775509999998
ALDX,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,26,12000000,8.0,1500000,-0.093333333,-0.069333333,-0.188,-0.5146666670000001
FRSH,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,28,64166663,11.0,5833333,-0.082644628,-0.074380165,-0.095867769,-0.290247934
SCYX,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,12,62000000,10.0,6200000,-0.076923077,-0.085128205,-0.143589744,-0.29025641
GLOP,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,18,176400000,21.0,8400000,0.03137251,0.044313686,0.13725490199999998,0.309411725
ALDR,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,28,80000000,10.0,8000000,-0.052173912999999995,-0.024154589,0.5111111110000001,0.536231884
CMCM,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,19,168000000,14.0,12000000,-0.072786885,-0.093770492,0.087213115,0.32196721300000003
KTWO,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,24,132375000,15.0,8825000,0.033333333,0.013333333000000001,-0.002666667,0.124666733
LPG,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,15,134999997,19.0,7105263,-0.018947421000000002,0.0015789999999999999,0.089473737,0.082105211
PBFX,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,16,316250000,23.0,13750000,-0.016071464,-0.027142857000000003,0.023214286,-0.116785714
TOUR,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,10,72000000,9.0,8000000,0.18666666699999998,0.144444444,0.835555556,1.5555555559999998
OUNZ,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,22,749852960,13.06,57416000,0.008520527,0.00232378,-0.010844307,0.017041053
JMEI,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,31,245080000,22.0,11140000,-0.115963303,-0.155963303,0.041834826,0.23963299100000002
TGEN,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,12,3076604,4.75,647706,0.315436242,1.048657718,0.05033557,0.005033557
JD,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,12,1780026780,19.0,93685620,-0.022988506000000002,0.16183908,0.18390804600000002,0.38275866700000005
PE,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,20,925000000,18.5,50000000,0.000448431,0.076233232,0.043049374,-0.064125474
SDPI,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,32,27000000,4.0,6750000,0.175,0.175,0.4875,0.5625
RESN,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,12,16200000,6.0,2700000,-0.05,-0.21,-0.19,-0.19899999999999998
ANET,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,21,225750000,43.0,5250000,0.018099548,0.23927603600000003,0.36036206299999995,0.5409954570000001
RDUS,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,19,52000000,8.0,6500000,-0.03362391,-0.00373599,0.8891656290000001,0.743462017
MOBL,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,16,99999999,9.0,11111111,0.139,0.001,0.026000000000000002,0.073
FELP,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,19,350000000,20.0,17500000,-0.05,-0.0635,0.0205,-0.10099999999999999
VNOM,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,24,130000000,26.0,5000000,0.02793654,0.033650825,0.044444508,-0.04555552400000001
GPRO,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,11,427200000,24.0,17800000,0.150785375,0.534729529,0.459685864,1.340314241
NERV,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,27,32727270,6.0,5454545,0.016666667,-0.011666667,0.171666667,-0.033333333
